submission_date,state,tot_cases,new_case,tot_death,new_death
2021-02-02,KY,366938,2431.0,3812,32.0
2021-02-02,ID,163656,491.0,1741,6.0
2021-02-02,MI,614143,1433.0,15609,73.0
2021-02-02,NC,764228,2926.0,9409,67.0
2021-02-02,MO,460487,890.0,7088,340.0
2021-02-02,AR,298004,1510.0,4939,44.0
2021-02-02,KS,276668,0.0,3809,0.0
2021-02-02,MP,133,0.0,2,0.0
2021-02-02,WA,314692,1357.0,4316,-2.0
2021-02-02,VI,2430,9.0,24,0.0
2021-02-02,RI,116191,235.0,2186,13.0
2021-02-02,OH,902736,3657.0,11336,106.0
2021-02-02,PR,94662,136.0,1853,7.0
2021-02-02,AS,3,0.0,0,0.0
2021-02-02,DE,78696,201.0,1108,7.0
2021-02-02,NYC,621690,2939.0,27355,56.0
2021-02-02,OR,143978,605.0,1981,23.0
2021-02-02,UT,348409,1201.0,1685,17.0
2021-02-02,CT,256522,2568.0,7133,14.0
2021-02-02,MT,94384,314.0,1249,15.0
2021-02-02,MN,463132,604.0,6278,8.0
2021-02-02,CO,397998,935.0,5650,9.0
2021-02-02,MA,512274,1963.0,14570,45.0
2021-02-02,RMI,4,0.0,0,0.0
2021-02-02,NJ,703496,3150.0,21584,71.0
2021-02-02,NH,66384,326.0,1066,7.0
2021-02-02,NY,819616,4023.0,16406,98.0
2021-02-02,CA,3270770,12064.0,41330,422.0
2021-02-02,WI,594217,1296.0,6480,44.0
2021-02-01,RMI,4,0.0,0,0.0
2021-02-01,RI,115956,1518.0,2173,19.0
2021-02-01,AZ,762145,3741.0,13124,4.0
2021-02-01,PR,94526,288.0,1846,10.0
2021-02-01,NM,174550,486.0,3295,12.0
2021-02-01,MS,276531,825.0,6132,76.0
2021-02-01,IL,1128613,2312.0,21273,20.0
2021-02-01,MD,356541,905.0,7188,34.0
2021-02-01,SC,445916,2530.0,7283,241.0
2021-02-01,MP,133,1.0,2,0.0
2021-02-01,MI,612710,2572.0,15536,11.0
2021-02-01,WV,121425,424.0,2028,4.0
2021-02-01,KS,276668,1983.0,3809,30.0
2021-02-01,UT,347208,584.0,1668,3.0
2021-02-01,IA,319814,567.0,4906,5.0
2021-02-01,AK,52668,70.0,260,0.0
2021-02-01,CA,3258706,15358.0,40908,211.0
2021-02-01,NH,66058,363.0,1059,2.0
2021-02-01,WY,52057,145.0,596,0.0
2021-02-01,NE,190950,237.0,1920,0.0
2021-02-01,FSM,1,0.0,0,0.0
2021-02-01,SD,108315,65.0,1778,0.0
2021-02-01,PW,0,0.0,0,0.0
2021-02-01,KY,364507,1617.0,3780,35.0
2021-02-01,NYC,618751,4225.0,27299,73.0
2021-02-01,ND,97798,115.0,1422,0.0
2021-02-01,VA,510380,2740.0,6517,43.0
2021-02-01,OK,395881,1187.0,3614,38.0
2021-02-01,GU,7610,2.0,129,0.0
2021-02-01,AS,3,0.0,0,0.0
2021-02-01,AR,296494,1226.0,4895,27.0
2021-02-01,DC,37008,136.0,916,3.0
2021-02-01,OR,143373,957.0,1958,1.0
2021-02-01,FL,1695300,5600.0,26685,206.0
2021-02-01,CO,397063,3642.0,5641,47.0
2021-02-01,NJ,700346,3517.0,21513,29.0
2021-02-01,NV,279146,838.0,4278,8.0
2021-02-01,WA,313335,535.0,4318,33.0
2021-02-01,IN,628391,1709.0,9989,15.0
2021-02-01,WI,592921,781.0,6436,2.0
2021-02-01,ME,39959,417.0,618,23.0
2021-02-01,ID,163165,482.0,1735,10.0
2021-02-01,OH,899079,3287.0,11230,55.0
2021-02-01,MN,462528,721.0,6270,2.0
2021-02-01,GA,912479,3034.0,14242,44.0
2021-02-01,MO,459597,778.0,6748,0.0
2021-02-01,LA,401591,965.0,8912,53.0
2021-02-01,AL,460860,1221.0,7688,0.0
2021-02-01,CT,253954,3931.0,7119,73.0
2021-02-01,PA,846078,2854.0,21687,85.0
2021-02-01,DE,78495,424.0,1101,11.0
2021-02-01,HI,25213,84.0,407,0.0
2021-02-01,MT,94070,121.0,1234,1.0
2021-02-01,VI,2421,0.0,24,0.0
2021-02-01,NC,761302,3776.0,9342,7.0
2021-02-01,NY,815593,4314.0,16308,88.0
2021-02-01,TN,729187,1326.0,9753,103.0
2021-02-01,VT,12083,118.0,175,1.0
2021-02-01,MA,510311,2270.0,14525,30.0
2021-02-01,TX,2392443,31811.0,36539,48.0
2021-01-31,WY,51912,208.0,596,0.0
2021-01-31,FSM,1,0.0,0,0.0
2021-01-31,CA,3243348,18974.0,40697,481.0
2021-01-31,MP,132,0.0,2,0.0
2021-01-31,MN,461807,988.0,6268,13.0
2021-01-31,OR,142416,0.0,1957,0.0
2021-01-31,WA,312800,1203.0,4285,1.0
2021-01-31,NH,65695,333.0,1057,15.0
2021-01-31,VI,2421,0.0,24,0.0
2021-01-31,UT,346624,1194.0,1665,2.0
2021-01-31,WI,592140,1143.0,6434,4.0
2021-01-31,AR,295268,881.0,4868,30.0
2021-01-31,NYC,614526,4213.0,27226,86.0
2021-01-31,RMI,4,0.0,0,0.0
2021-01-31,LA,400626,3350.0,8859,58.0
2021-01-31,GU,7608,29.0,129,0.0
2021-01-31,AZ,758404,5025.0,13120,22.0
2021-01-31,ID,162683,0.0,1725,0.0
2021-01-31,PR,94238,614.0,1836,7.0
2021-01-31,ND,97683,53.0,1422,0.0
2021-01-31,NV,278308,959.0,4270,6.0
2021-01-31,MO,458819,0.0,6748,0.0
2021-01-31,MS,275706,705.0,6056,11.0
2021-01-31,PA,843224,3985.0,21602,0.0
2021-01-31,TX,2360632,11370.0,36491,171.0
2021-01-31,WV,121001,661.0,2024,9.0
2021-01-31,HI,25129,78.0,407,3.0
2021-01-31,OK,394694,1443.0,3576,18.0
2021-01-31,ME,39542,219.0,595,5.0
2021-01-31,IA,319247,691.0,4901,250.0
2021-01-31,TN,727861,3119.0,9650,76.0
2021-01-31,CT,250023,0.0,7046,0.0
2021-01-31,DE,78071,520.0,1090,9.0
2021-01-31,AS,3,0.0,0,0.0
2021-01-31,CO,393421,0.0,5594,0.0
2021-01-31,MA,508041,2546.0,14495,46.0
2021-01-31,DC,36872,210.0,913,4.0
2021-01-31,VA,507640,2861.0,6474,10.0
2021-01-31,MT,93949,187.0,1233,1.0
2021-01-31,KY,362890,1766.0,3745,31.0
2021-01-31,MD,355636,1163.0,7154,27.0
2021-01-31,PW,0,0.0,0,0.0
2021-01-31,NM,174064,525.0,3283,18.0
2021-01-31,AL,459639,4057.0,7688,122.0
2021-01-31,VT,11965,134.0,174,1.0
2021-01-31,KS,274685,0.0,3779,0.0
2021-01-31,SC,443386,3601.0,7042,28.0
2021-01-31,IL,1126301,2428.0,21253,40.0
2021-01-31,NJ,696829,4286.0,21484,-7.0
2021-01-31,SD,108250,180.0,1778,3.0
2021-01-31,MI,610138,0.0,15525,0.0
2021-01-31,IN,626682,1723.0,9974,7.0
2021-01-31,RI,114438,0.0,2154,0.0
2021-01-31,OH,895792,3011.0,11175,54.0
2021-01-31,GA,909445,3587.0,14198,2.0
2021-01-31,NY,811279,5775.0,16220,89.0
2021-01-31,AK,52598,128.0,260,0.0
2021-01-31,NC,757526,4899.0,9335,48.0
2021-01-31,FL,1689700,7604.0,26479,119.0
2021-01-31,NE,190713,143.0,1920,0.0
2021-01-30,WI,590997,1613.0,6430,40.0
2021-01-30,IN,624959,2334.0,9967,42.0
2021-01-30,AL,455582,0.0,7566,0.0
2021-01-30,KS,274685,0.0,3779,0.0
2021-01-30,AZ,753379,5119.0,13098,76.0
2021-01-30,HI,25051,109.0,404,0.0
2021-01-30,MA,505495,3957.0,14449,87.0
2021-01-30,NYC,610313,4836.0,27140,97.0
2021-01-30,VI,2421,14.0,24,0.0
2021-01-30,NY,805504,6776.0,16131,83.0
2021-01-30,VA,504779,2558.0,6464,15.0
2021-01-30,PR,93624,218.0,1829,6.0
2021-01-30,OK,393251,2775.0,3558,42.0
2021-01-30,RI,114438,0.0,2154,0.0
2021-01-30,MI,610138,1511.0,15525,115.0
2021-01-30,WY,51704,14.0,596,0.0
2021-01-30,MP,132,0.0,2,0.0
2021-01-30,NC,752627,6168.0,9287,130.0
2021-01-30,ND,97630,68.0,1422,0.0
2021-01-30,IL,1123873,3345.0,21213,67.0
2021-01-30,MT,93762,516.0,1232,5.0
2021-01-30,NM,173539,741.0,3265,17.0
2021-01-30,LA,397276,0.0,8801,0.0
2021-01-30,PA,839239,5191.0,21602,140.0
2021-01-30,FL,1682096,14654.0,26360,106.0
2021-01-30,TX,2349262,19234.0,36320,332.0
2021-01-30,RMI,4,0.0,0,0.0
2021-01-30,GA,905858,6343.0,14196,210.0
2021-01-30,ME,39323,157.0,590,0.0
2021-01-30,MN,460819,1072.0,6255,19.0
2021-01-30,NE,190570,973.0,1920,-1.0
2021-01-30,NJ,692543,5274.0,21491,108.0
2021-01-30,WA,311597,1796.0,4284,-1.0
2021-01-30,OH,892781,4191.0,11121,51.0
2021-01-30,UT,345430,1468.0,1663,8.0
2021-01-30,SC,439785,4152.0,7014,72.0
2021-01-30,DE,77551,616.0,1081,3.0
2021-01-30,VT,11831,173.0,173,1.0
2021-01-30,MS,275001,811.0,6045,27.0
2021-01-30,OR,142416,687.0,1957,19.0
2021-01-30,MD,354473,1747.0,7127,20.0
2021-01-30,FSM,1,0.0,0,0.0
2021-01-30,AK,52470,135.0,260,0.0
2021-01-30,IA,318556,867.0,4651,74.0
2021-01-30,KY,361124,2646.0,3714,46.0
2021-01-30,WV,120340,873.0,2015,9.0
2021-01-30,AS,3,0.0,0,0.0
2021-01-30,CT,250023,0.0,7046,0.0
2021-01-30,PW,0,0.0,0,0.0
2021-01-30,DC,36662,248.0,909,2.0
2021-01-30,TN,724742,2251.0,9574,113.0
2021-01-30,AR,294387,1824.0,4838,7.0
2021-01-30,GU,7579,0.0,129,0.0
2021-01-30,SD,108070,115.0,1775,7.0
2021-01-30,NH,65362,524.0,1042,6.0
2021-01-30,MO,458819,1040.0,6748,0.0
2021-01-30,ID,162683,328.0,1725,0.0
2021-01-30,CA,3224374,18427.0,40216,638.0
2021-01-30,CO,393421,0.0,5594,0.0
2021-01-30,NV,277349,1070.0,4264,46.0
2021-01-29,RI,114438,684.0,2154,10.0
2021-01-29,CT,250023,1258.0,7046,26.0
2021-01-29,NJ,687269,5986.0,21383,82.0
2021-01-29,NM,172798,1079.0,3248,22.0
2021-01-29,AK,52335,185.0,260,0.0
2021-01-29,KY,358478,2601.0,3668,57.0
2021-01-29,AS,3,0.0,0,0.0
2021-01-29,PW,0,0.0,0,0.0
2021-01-29,IN,622625,2630.0,9925,46.0
2021-01-29,PR,93406,438.0,1823,11.0
2021-01-29,CA,3205947,19337.0,39578,617.0
2021-01-29,GA,899515,6558.0,13986,159.0
2021-01-29,VA,502221,4309.0,6449,70.0
2021-01-29,MS,274190,1528.0,6018,35.0
2021-01-29,HI,24942,104.0,404,1.0
2021-01-29,DE,76935,440.0,1078,3.0
2021-01-29,NC,746459,6959.0,9157,111.0
2021-01-29,VI,2407,23.0,24,0.0
2021-01-29,NH,64838,580.0,1036,14.0
2021-01-29,MD,352726,2097.0,7107,31.0
2021-01-29,MI,608627,2139.0,15410,8.0
2021-01-29,ND,97562,104.0,1422,3.0
2021-01-29,UT,343962,1517.0,1655,35.0
2021-01-29,NV,276279,1328.0,4218,37.0
2021-01-29,ME,39166,354.0,590,18.0
2021-01-29,AZ,748260,5028.0,13022,203.0
2021-01-29,WA,309801,1992.0,4285,42.0
2021-01-29,TN,722491,4908.0,9461,44.0
2021-01-29,RMI,4,0.0,0,0.0
2021-01-29,TX,2330028,19076.0,35988,349.0
2021-01-29,WI,589384,1804.0,6390,56.0
2021-01-29,WV,119467,905.0,2006,23.0
2021-01-29,FL,1667442,10745.0,26254,219.0
2021-01-29,WY,51690,260.0,596,0.0
2021-01-29,MT,93246,312.0,1227,17.0
2021-01-29,AL,455582,2848.0,7566,226.0
2021-01-29,IL,1120528,4156.0,21146,72.0
2021-01-29,NYC,605477,6292.0,27043,90.0
2021-01-29,CO,393421,1722.0,5594,25.0
2021-01-29,GU,7579,0.0,129,0.0
2021-01-29,IA,317689,1005.0,4577,45.0
2021-01-29,OH,888590,4874.0,11070,64.0
2021-01-29,SD,107955,160.0,1768,5.0
2021-01-29,MA,501538,2781.0,14362,98.0
2021-01-29,ID,162355,635.0,1725,4.0
2021-01-29,AR,292563,1707.0,4831,65.0
2021-01-29,MP,132,0.0,2,0.0
2021-01-29,OR,141729,946.0,1938,8.0
2021-01-29,NY,798728,6799.0,16048,89.0
2021-01-29,NE,189597,0.0,1921,0.0
2021-01-29,MO,457779,1249.0,6748,9.0
2021-01-29,FSM,1,0.0,0,0.0
2021-01-29,MN,459747,1114.0,6236,28.0
2021-01-29,DC,36414,282.0,907,5.0
2021-01-29,VT,11658,135.0,172,0.0
2021-01-29,PA,834048,9643.0,21462,159.0
2021-01-29,SC,435633,4464.0,6942,39.0
2021-01-29,KS,274685,2168.0,3779,61.0
2021-01-29,LA,397276,2367.0,8801,58.0
2021-01-29,OK,390476,2261.0,3516,33.0
2021-01-28,WV,118562,787.0,1983,30.0
2021-01-28,IA,316684,1272.0,4532,32.0
2021-01-28,WI,587580,1980.0,6334,32.0
2021-01-28,NJ,681283,4746.0,21301,81.0
2021-01-28,CO,391699,1441.0,5569,17.0
2021-01-28,NE,189597,814.0,1921,4.0
2021-01-28,NH,64258,696.0,1022,16.0
2021-01-28,MP,132,0.0,2,0.0
2021-01-28,HI,24838,94.0,403,2.0
2021-01-28,LA,394909,2493.0,8743,55.0
2021-01-28,NC,739500,6490.0,9046,131.0
2021-01-28,RMI,4,0.0,0,0.0
2021-01-28,ME,38812,358.0,572,4.0
2021-01-28,GA,892957,7352.0,13827,184.0
2021-01-28,MT,92934,403.0,1210,9.0
2021-01-28,KY,355877,2934.0,3611,69.0
2021-01-28,VA,497912,4238.0,6379,71.0
2021-01-28,RI,113754,745.0,2144,9.0
2021-01-28,OR,140783,720.0,1930,6.0
2021-01-28,NY,791929,7296.0,15959,112.0
2021-01-28,MA,498757,4222.0,14264,43.0
2021-01-28,IN,619995,2819.0,9879,34.0
2021-01-28,AS,3,0.0,0,0.0
2021-01-28,OH,883716,5432.0,11006,75.0
2021-01-28,TX,2310952,18220.0,35639,471.0
2021-01-28,SC,431169,3938.0,6903,230.0
2021-01-28,IL,1116372,4191.0,21074,125.0
2021-01-28,PA,824405,6036.0,21303,198.0
2021-01-28,AL,452734,3648.0,7340,168.0
2021-01-28,DC,36132,267.0,902,7.0
2021-01-28,GU,7579,7.0,129,0.0
2021-01-28,PW,0,0.0,0,0.0
2021-01-28,WY,51430,62.0,596,0.0
2021-01-28,NM,171719,672.0,3226,28.0
2021-01-28,CA,3186610,16696.0,38961,737.0
2021-01-28,AR,290856,1892.0,4766,24.0
2021-01-28,VI,2384,11.0,24,0.0
2021-01-28,FL,1656697,11190.0,26035,202.0
2021-01-28,AZ,743232,4671.0,12819,176.0
2021-01-28,MS,272662,2186.0,5983,38.0
2021-01-28,UT,342445,1761.0,1620,0.0
2021-01-28,MD,350629,1880.0,7076,39.0
2021-01-28,NYC,599185,6714.0,26953,95.0
2021-01-28,OK,388215,2614.0,3483,49.0
2021-01-28,AK,52150,199.0,260,1.0
2021-01-28,VT,11523,144.0,172,0.0
2021-01-28,WA,307809,2520.0,4243,32.0
2021-01-28,NV,274951,1078.0,4181,47.0
2021-01-28,MN,458633,1316.0,6208,16.0
2021-01-28,ID,161720,508.0,1721,7.0
2021-01-28,TN,717583,1777.0,9417,101.0
2021-01-28,DE,76495,663.0,1075,3.0
2021-01-28,SD,107795,187.0,1763,24.0
2021-01-28,MO,456530,1957.0,6739,14.0
2021-01-28,KS,272517,0.0,3718,0.0
2021-01-28,CT,248765,1426.0,7020,44.0
2021-01-28,MI,606488,2255.0,15402,88.0
2021-01-28,PR,92968,427.0,1812,11.0
2021-01-28,FSM,1,0.0,0,0.0
2021-01-28,ND,97458,153.0,1419,2.0
2021-01-27,FSM,1,0.0,0,0.0
2021-01-27,ID,161212,620.0,1714,26.0
2021-01-27,MO,454573,1636.0,6725,16.0
2021-01-27,MS,270476,1804.0,5945,28.0
2021-01-27,AR,288964,1777.0,4742,52.0
2021-01-27,OR,140063,708.0,1924,20.0
2021-01-27,TN,715806,3400.0,9316,154.0
2021-01-27,DE,75832,342.0,1072,7.0
2021-01-27,PA,818369,5874.0,21105,222.0
2021-01-27,PR,92541,297.0,1801,7.0
2021-01-27,OH,878284,5366.0,10931,75.0
2021-01-27,NY,784633,6081.0,15847,118.0
2021-01-27,RI,113009,613.0,2135,9.0
2021-01-27,NM,171047,751.0,3198,27.0
2021-01-27,GA,885605,6384.0,13643,161.0
2021-01-27,AZ,738561,5918.0,12643,195.0
2021-01-27,HI,24744,94.0,401,3.0
2021-01-27,AK,51951,173.0,259,1.0
2021-01-27,LA,392416,3854.0,8688,67.0
2021-01-27,WA,305289,1807.0,4211,44.0
2021-01-27,MP,132,0.0,2,0.0
2021-01-27,VI,2373,0.0,24,0.0
2021-01-27,NV,273873,1020.0,4134,46.0
2021-01-27,NYC,592471,6182.0,26858,93.0
2021-01-27,VT,11379,94.0,172,1.0
2021-01-27,FL,1645507,8211.0,25833,160.0
2021-01-27,RMI,4,0.0,0,0.0
2021-01-27,UT,340684,2009.0,1620,7.0
2021-01-27,MD,348749,2190.0,7037,41.0
2021-01-27,GU,7572,4.0,129,0.0
2021-01-27,MN,457317,827.0,6192,18.0
2021-01-27,IA,315412,1001.0,4500,8.0
2021-01-27,WY,51368,216.0,596,0.0
2021-01-27,NJ,676537,4810.0,21220,115.0
2021-01-27,WV,117775,797.0,1953,25.0
2021-01-27,CA,3169914,16728.0,38224,697.0
2021-01-27,WI,585600,1559.0,6302,38.0
2021-01-27,NE,188783,662.0,1917,12.0
2021-01-27,VA,493674,5121.0,6308,80.0
2021-01-27,CO,390258,1638.0,5552,35.0
2021-01-27,NH,63562,390.0,1006,12.0
2021-01-27,CT,247339,2440.0,6976,42.0
2021-01-27,OK,385601,2227.0,3434,35.0
2021-01-27,AS,3,0.0,0,0.0
2021-01-27,DC,35865,165.0,895,7.0
2021-01-27,IN,617176,2230.0,9845,38.0
2021-01-27,ND,97305,145.0,1417,1.0
2021-01-27,MT,92531,371.0,1201,16.0
2021-01-27,PW,0,0.0,0,0.0
2021-01-27,KY,352943,2415.0,3542,47.0
2021-01-27,SD,107608,228.0,1739,34.0
2021-01-27,TX,2292732,19613.0,35168,467.0
2021-01-27,IL,1112181,3751.0,20949,96.0
2021-01-27,SC,427231,3564.0,6673,95.0
2021-01-27,MI,604233,2065.0,15314,9.0
2021-01-27,ME,38454,284.0,568,6.0
2021-01-27,AL,449086,3177.0,7172,276.0
2021-01-27,KS,272517,3262.0,3718,96.0
2021-01-27,MA,494535,3022.0,14221,83.0
2021-01-27,NC,733010,5587.0,8915,139.0
2021-01-26,AK,51778,85.0,258,1.0
2021-01-26,NV,272853,956.0,4088,59.0
2021-01-26,WY,51152,130.0,596,25.0
2021-01-26,MA,491513,2215.0,14138,41.0
2021-01-26,PA,812495,4628.0,20883,219.0
2021-01-26,VT,11285,120.0,171,0.0
2021-01-26,PW,0,0.0,0,0.0
2021-01-26,AZ,732643,4748.0,12448,209.0
2021-01-26,AL,445909,2900.0,6896,234.0
2021-01-26,ND,97160,154.0,1416,1.0
2021-01-26,PR,92244,175.0,1794,11.0
2021-01-26,MI,602168,2075.0,15305,86.0
2021-01-26,MN,456490,707.0,6174,8.0
2021-01-26,NM,170296,600.0,3171,14.0
2021-01-26,RMI,4,0.0,0,0.0
2021-01-26,UT,338675,1411.0,1613,16.0
2021-01-26,IA,314411,896.0,4492,4.0
2021-01-26,KS,269255,0.0,3622,0.0
2021-01-26,CT,244899,1267.0,6934,23.0
2021-01-26,IL,1108430,3667.0,20853,109.0
2021-01-26,MO,452937,2523.0,6709,156.0
2021-01-26,IN,614946,1718.0,9807,79.0
2021-01-26,OK,383374,2727.0,3399,66.0
2021-01-26,NH,63172,404.0,994,4.0
2021-01-26,ME,38170,462.0,562,4.0
2021-01-26,WI,584041,1564.0,6264,65.0
2021-01-26,DE,75490,299.0,1065,16.0
2021-01-26,TN,712406,1979.0,9162,192.0
2021-01-26,NJ,671727,4776.0,21105,133.0
2021-01-26,CA,3153186,17028.0,37527,409.0
2021-01-26,OH,872918,4262.0,10856,88.0
2021-01-26,ID,160592,559.0,1688,7.0
2021-01-26,GU,7568,2.0,129,0.0
2021-01-26,NC,727423,3978.0,8776,56.0
2021-01-26,NY,778552,5983.0,15729,111.0
2021-01-26,NE,188121,328.0,1905,11.0
2021-01-26,GA,879221,8393.0,13482,179.0
2021-01-26,MT,92160,344.0,1185,34.0
2021-01-26,SD,107380,200.0,1705,0.0
2021-01-26,SC,423667,2250.0,6578,26.0
2021-01-26,TX,2273119,26274.0,34701,307.0
2021-01-26,LA,388562,2620.0,8621,31.0
2021-01-26,HI,24650,63.0,398,59.0
2021-01-26,AR,287187,2485.0,4690,40.0
2021-01-26,KY,350528,2692.0,3495,35.0
2021-01-26,WV,116978,1139.0,1928,29.0
2021-01-26,FSM,1,0.0,0,0.0
2021-01-26,MS,268672,2074.0,5917,65.0
2021-01-26,DC,35700,195.0,888,9.0
2021-01-26,CO,388620,1158.0,5517,5.0
2021-01-26,FL,1637296,9466.0,25673,227.0
2021-01-26,AS,3,0.0,0,0.0
2021-01-26,MP,132,0.0,2,0.0
2021-01-26,OR,139355,768.0,1904,22.0
2021-01-26,NYC,586289,4114.0,26765,45.0
2021-01-26,WA,303482,1341.0,4167,19.0
2021-01-26,VA,488553,5227.0,6228,54.0
2021-01-26,VI,2373,23.0,24,0.0
2021-01-26,RI,112396,642.0,2126,16.0
2021-01-26,MD,346559,1939.0,6996,33.0
2021-01-25,RMI,4,0.0,0,0.0
2021-01-25,FSM,1,0.0,0,0.0
2021-01-25,FL,1627830,8542.0,25446,153.0
2021-01-25,PW,0,0.0,0,0.0
2021-01-25,NJ,666951,4143.0,20972,21.0
2021-01-25,IN,613228,2189.0,9728,12.0
2021-01-25,NV,271897,990.0,4029,3.0
2021-01-25,CO,387462,1177.0,5512,7.0
2021-01-25,GA,870828,3917.0,13303,53.0
2021-01-25,SD,107180,32.0,1705,0.0
2021-01-25,UT,337264,859.0,1597,2.0
2021-01-25,LA,385942,2080.0,8590,25.0
2021-01-25,DC,35505,204.0,879,7.0
2021-01-25,NE,187793,646.0,1894,15.0
2021-01-25,MN,455783,794.0,6166,3.0
2021-01-25,RI,111754,2019.0,2110,27.0
2021-01-25,HI,24587,116.0,339,0.0
2021-01-25,NC,723445,4633.0,8720,25.0
2021-01-25,ID,160033,527.0,1681,12.0
2021-01-25,VA,483326,4707.0,6174,93.0
2021-01-25,PA,807867,3934.0,20664,55.0
2021-01-25,AS,3,0.0,0,0.0
2021-01-25,KS,269255,2602.0,3622,24.0
2021-01-25,KY,347836,1250.0,3460,39.0
2021-01-25,VT,11165,132.0,171,1.0
2021-01-25,PR,92069,473.0,1783,5.0
2021-01-25,WY,51022,124.0,571,0.0
2021-01-25,AZ,727895,5321.0,12239,1.0
2021-01-25,MI,600093,3347.0,15219,38.0
2021-01-25,NYC,582175,4587.0,26720,72.0
2021-01-25,DE,75191,616.0,1049,8.0
2021-01-25,MO,450414,879.0,6553,5.0
2021-01-25,VI,2350,9.0,24,0.0
2021-01-25,WA,302141,554.0,4148,34.0
2021-01-25,AR,284702,636.0,4650,44.0
2021-01-25,MD,344620,1482.0,6963,63.0
2021-01-25,NM,169696,491.0,3157,12.0
2021-01-25,SC,421417,3092.0,6552,5.0
2021-01-25,OR,138587,419.0,1882,2.0
2021-01-25,IA,313515,583.0,4488,0.0
2021-01-25,TX,2246845,6319.0,34394,72.0
2021-01-25,WI,582477,1100.0,6199,9.0
2021-01-25,WV,115839,532.0,1899,4.0
2021-01-25,NY,772569,6308.0,15618,117.0
2021-01-25,AK,51693,83.0,257,0.0
2021-01-25,MA,489298,3477.0,14097,45.0
2021-01-25,TN,710427,1710.0,8970,111.0
2021-01-25,MT,91816,164.0,1151,0.0
2021-01-25,IL,1104763,2944.0,20744,64.0
2021-01-25,AL,443009,1839.0,6662,2.0
2021-01-25,MP,132,3.0,2,0.0
2021-01-25,ND,97006,132.0,1415,4.0
2021-01-25,NH,62768,431.0,990,3.0
2021-01-25,OK,380647,1474.0,3333,30.0
2021-01-25,CA,3136158,27007.0,37118,328.0
2021-01-25,GU,7566,19.0,129,1.0
2021-01-25,CT,243632,5817.0,6911,92.0
2021-01-25,MS,266598,1452.0,5852,75.0
2021-01-25,ME,37708,662.0,558,11.0
2021-01-25,OH,868656,4334.0,10768,57.0
2021-01-24,NYC,577588,5800.0,26648,90.0
2021-01-24,AR,284066,1071.0,4606,43.0
2021-01-24,TX,2240526,11565.0,34322,208.0
2021-01-24,MP,129,0.0,2,0.0
2021-01-24,PW,0,0.0,0,0.0
2021-01-24,IL,1101819,3292.0,20680,35.0
2021-01-24,HI,24471,143.0,339,6.0
2021-01-24,DE,74575,660.0,1041,5.0
2021-01-24,FSM,1,0.0,0,0.0
2021-01-24,OR,138168,568.0,1880,3.0
2021-01-24,NY,766261,6960.0,15501,105.0
2021-01-24,OH,864322,4481.0,10711,31.0
2021-01-24,FL,1619288,9335.0,25293,129.0
2021-01-24,KS,266653,0.0,3598,0.0
2021-01-24,DC,35301,224.0,872,2.0
2021-01-24,ID,159506,181.0,1669,1.0
2021-01-24,NH,62337,761.0,987,6.0
2021-01-24,NV,270907,1194.0,4026,15.0
2021-01-24,IN,611039,2520.0,9716,23.0
2021-01-24,MI,596746,0.0,15181,0.0
2021-01-24,SD,107148,185.0,1705,9.0
2021-01-24,PR,91596,568.0,1778,5.0
2021-01-24,NE,187147,293.0,1879,0.0
2021-01-24,RMI,4,0.0,0,0.0
2021-01-24,WV,115307,555.0,1895,23.0
2021-01-24,AK,51610,165.0,257,0.0
2021-01-24,MD,343138,1686.0,6900,35.0
2021-01-24,GU,7547,0.0,128,0.0
2021-01-24,AS,3,0.0,0,0.0
2021-01-24,ND,96874,57.0,1411,0.0
2021-01-24,SC,418325,4536.0,6547,68.0
2021-01-24,CA,3109151,24111.0,36790,429.0
2021-01-24,TN,708717,2841.0,8859,40.0
2021-01-24,VA,478619,6172.0,6081,3.0
2021-01-24,CO,386285,1319.0,5505,23.0
2021-01-24,PA,803933,3976.0,20609,83.0
2021-01-24,MO,449535,2137.0,6548,7.0
2021-01-24,WY,50898,315.0,571,0.0
2021-01-24,MA,485821,3750.0,14052,67.0
2021-01-24,UT,336405,1516.0,1595,13.0
2021-01-24,IA,312932,848.0,4488,1.0
2021-01-24,MS,265146,927.0,5777,5.0
2021-01-24,NC,718812,6096.0,8695,109.0
2021-01-24,LA,383862,3607.0,8565,82.0
2021-01-24,MT,91652,242.0,1151,10.0
2021-01-24,VI,2341,0.0,24,0.0
2021-01-24,KY,346586,2018.0,3421,35.0
2021-01-24,OK,379173,1660.0,3303,14.0
2021-01-24,ME,37046,259.0,547,3.0
2021-01-24,RI,109735,0.0,2083,0.0
2021-01-24,MN,454989,1181.0,6163,32.0
2021-01-24,WA,301587,1389.0,4114,0.0
2021-01-24,VT,11033,125.0,170,0.0
2021-01-24,WI,581377,1374.0,6190,6.0
2021-01-24,GA,866911,4753.0,13250,4.0
2021-01-24,AZ,722574,7217.0,12238,68.0
2021-01-24,CT,237815,0.0,6819,0.0
2021-01-24,NM,169205,626.0,3145,30.0
2021-01-24,AL,441170,1728.0,6660,3.0
2021-01-24,NJ,662808,5272.0,20951,17.0
2021-01-23,NJ,657536,7147.0,20934,59.0
2021-01-23,AR,282995,1613.0,4563,14.0
2021-01-23,SD,106963,247.0,1696,12.0
2021-01-23,CT,237815,0.0,6819,0.0
